ChessID	ChessName	ChessType	MinionType	Gender	ChessRank	DefaultATK	DefaultDEF	ChessSkill	DefaultSkin	ChessSkillDesc	IsShop	RelateUpgradeChessID	SeasonID	IsAvailable	IsInRandomPool	UpgradDialogSoundEffect	ChessStrategy	IsWildCard	ChessSkillSecondDesc	ChessSpecialType	IsSpecialExclusiveChess	ChessScore	ChessRookieType	ChessTag	BroadcastDialog	GodChessType
20805212	刘宏	1	6	1	6	12	12	[652121]	liuhong	你每花费3枚虎符，使全体友方永久+2/+2	0		8	1	0	['liuhong']						30	[18, 19]	['hufu']		
20805221	董承	2	6	1	6	8	8	[752211]	dongcheng	破军：获得御策，并获得击败武将一半的攻击力	1	20805222	8	1	1	['dongcheng']						30	[18, 21]	['pojun', 'yuce']		
20805222	董承	1	6	1	6	16	16	[752221]	dongcheng	破军：获得御策，并获得击败武将一半的属性值	0		8	1	0	['dongcheng']						30	[18, 21]	['pojun', 'yuce']		
20806011	马云騄	2	7	2	1	2	3	[360211, 360212]	mayunlu	冲阵：攻击造成双倍伤害	1	20806012	8	1	1	['mayunlu']						5	[22, 25]	['chongzhen']		
20806012	马云騄	1	7	2	1	4	6	[360221, 360222]	mayunlu	冲阵：攻击造成三倍伤害	0		8	1	0	['mayunlu']						5	[22, 25]	['chongzhen']		
20806021	段煨	2	7	1	1	3	1	[860211]	duanwei	战斗开始时，获得2点护甲	1	20806022	8	1	1	['duanwei']						15	[22, 24]	['hujia']		
20806022	段煨	1	7	1	1	6	2	[860221]	duanwei	战斗开始时，获得4点护甲	0		8	1	0	['duanwei']						15	[22, 24]	['hujia']		
20806031	董白	2	7	2	2	3	2	[860311]	dongbai	友方获得护甲时，使其攻击力永久+2	1	20806032	8	1	1	['dongbai']						10	[22, 24]	['hujia']		
20806032	董白	1	7	2	2	6	4	[860321]	dongbai	友方获得护甲时，使其攻击力永久+4	0		8	1	0	['dongbai']						10	[22, 24]	['hujia']		
20806041	马休	2	7	1	2	3	3	[360413]	maxiu	战斗开始时，自身和相邻友方获得冲阵：永久+1/+1	1	20806042	8	1	1	['maxiu']						10	[22, 25]	['chongzhen']		
20806042	马休	1	7	1	2	6	6	[360423]	maxiu	战斗开始时，自身和相邻友方获得冲阵：永久+2/+2	0		8	1	0	['maxiu']						10	[22, 25]	['chongzhen']		
20806051	张横	2	7	1	2	2	3	[860511]	zhangheng	招募结束时，使相邻友方获得2点护甲	1	20806052	8	1	1	['zhangheng']						5	[22, 24]	['hujia']		
20806052	张横	1	7	1	2	4	6	[860521]	zhangheng	招募结束时，使相邻友方获得4点护甲	0		8	1	0	['zhangheng']						5	[22, 24]	['hujia']		
20806061	韩遂	2	7	1	3	3	5	[360611]	hansui	友方触发冲阵效果时，使其永久+3/+2	1	20806062	8	1	1	['hansui']						15	[22, 25]	['chongzhen']		
20806062	韩遂	1	7	1	3	6	10	[360621]	hansui	友方触发冲阵效果时，使其永久+6/+4	0		8	1	0	['hansui']						15	[22, 25]	['chongzhen']		
20806071	马伶俐	2	7	2	3	4	4	[360911]	malingli	非同名冲阵友方攻击后，永久+2/+2并立刻攻击	1	20806072	8	1	1	['malingli']						15	[22, 25]	['chongzhen']		
20806072	马伶俐	1	7	2	3	8	8	[360921]	malingli	非同名冲阵友方攻击后，永久+4/+4并立刻攻击	0		8	1	0	['malingli']						15	[22, 25]	['chongzhen']		
20806081	郭汜	2	7	1	3	5	3	[860811]	guosi	护甲归零时，获得2枚虎符	1	20806082	8	1	1	['guosi']						20	[22, 24]	['hujia', 'hufu']		
20806082	郭汜	1	7	1	3	10	6	[860821]	guosi	护甲归零时，获得4枚虎符	0		8	1	0	['guosi']						20	[22, 24]	['hujia', 'hufu']		
20806091	董翓	2	7	2	3	5	3	[860911]	dongxie	友方护甲减少时，使其永久+1/+1	1	20806092	8	1	1	['dongxie']						20	[22, 24]	['hujia']		
20806092	董翓	1	7	2	3	10	6	[860921]	dongxie	友方护甲减少时，使其永久+2/+2	0		8	1	0	['dongxie']						20	[22, 24]	['hujia']		
20806101	华雄	2	7	1	4	5	5	[861011]	huaxiong	友方受到伤害时，获得3点护甲	1	20806102	8	1	1	['huaxiong']						5	[22, 24]	['hujia']		
20806102	华雄	1	7	1	4	10	10	[861021]	huaxiong	友方受到伤害时，获得6点护甲	0		8	1	0	['huaxiong']						5	[22, 24]	['hujia']		
20806111	董絮	2	7	2	4	5	5	[861111]	dongxu	友方触发冲阵效果时，升级所需虎符-1	1	20806112	8	1	1	['dongxu']						20	[22, 25]	['chongzhen']		
20806112	董絮	1	7	2	4	10	10	[861121]	dongxu	友方触发冲阵效果时，升级所需虎符-2	0		8	1	0	['dongxu']						20	[22, 25]	['chongzhen']		
20806121	庞德	2	7	1	4	4	7	[361011, 461011]	pangde	战斗开始时，自身和左侧友方获得冲阵：攻击受伤减半	1	20806122	8	1	1	['pangde']						20	[22, 25]	['chongzhen']		
20806122	庞德	1	7	1	4	8	14	[361011, 461022]	pangde	战斗开始时，自身和相邻友方获得冲阵：攻击受伤减半	0		8	1	0	['pangde']						20	[22, 25]	['chongzhen']		
20806131	张济	2	7	1	4	5	4	[861311]	zhangji	招募结束时，使友方全体获得2点护甲，每触发2次额外+1	1	20806132	8	1	1	['zhangji']						30	[22, 24]	['hujia', 'beizhan']		
20806132	张济	1	7	1	4	10	8	[861321]	zhangji	招募结束时，使友方全体获得4点护甲，每触发2次额外+2	0		8	1	0	['zhangji']						30	[22, 24]	['hujia', 'beizhan']		
20806141	杨婉	2	7	2	4	4	5	[861411]	yangwan	友方触发冲阵时，使其永久获得烈刃*2	1	20806142	8	1	1	['yangwan']						25	[22, 25]	['chongzhen', 'lieren']		
20806142	杨婉	1	7	2	4	8	10	[861421]	yangwan	友方触发冲阵时，使其永久获得烈刃*4	0		8	1	0	['yangwan']						25	[22, 25]	['chongzhen', 'lieren']		
20806151	李傕	2	7	1	5	8	6	[861511]	lijue	西凉友方护甲减少时，使其永久获得减少值一半的攻击力	1	20806152	8	1	1	['lijue']						15	[22, 24]	['hujia']		
20806152	李傕	1	7	1	5	16	12	[861521]	lijue	西凉友方护甲减少时，使其永久获得减少值等量的攻击力	0		8	1	0	['lijue']						15	[22, 24]	['hujia']		
20806161	马岱	2	7	1	5	7	7	[461411, 661511]	madai	友方冲阵效果每次攻击均可触发，并使全体友方永久+2/+1	1	20806162	8	1	1	['madai']						25	[22, 25]	['chongzhen']		
20806162	马岱	1	7	1	5	14	14	[461421, 661521]	madai	友方冲阵效果每次攻击均可触发，并使全体友方永久+4/+2	0		8	1	0	['madai']						25	[22, 25]	['chongzhen']		
20806171	李肃	2	7	1	5	6	8	[861711]	lisu	友方受到超出护甲的伤害减少1/4	1	20806172	8	1	1	['lisu']						25	[22, 24]	['hujia']		
20806172	李肃	1	7	1	5	12	16	[861721]	lisu	友方受到超出护甲的伤害减半	0		8	1	0	['lisu']						25	[22, 24]	['hujia']		
20806181	马超	2	7	1	5	7	7	[761711, 761712, 761713]	machao	攻击时，使目标技能失效。冲阵：使全体友方永久+2/+1	1	20806182	8	1	1	['machao']						25	[22, 25]	['chongzhen']		
20806182	马超	1	7	1	5	14	14	[761721, 761722, 761723]	machao	攻击时，使目标技能失效。冲阵：使全体友方永久+4/+2	0		8	1	0	['machao']						25	[22, 25]	['chongzhen']		
20806191	马铁	2	7	1	6	8	8	[861911]	matie	冲阵：永久获得自身攻击力一半的护甲	1	20806192	8	1	1	['matie']						20	[22, 24]	['chongzhen', 'hujia']		
20806192	马铁	1	7	1	6	16	16	[861921]	matie	冲阵：永久获得自身攻击力的护甲	0		8	1	0	['matie']						20	[22, 24]	['chongzhen', 'hujia']		
20806201	樊稠	2	7	1	6	6	6	[862011]	fanchou	友方护甲归零时，使全体友方永久获得+6/+6	1	20806202	8	1	1	['fanchou']						30	[22, 24]	['hujia']		
20806202	樊稠	1	7	1	6	12	12	[862021]	fanchou	友方护甲归零时，使全体友方永久获得+12/+12	0		8	1	0	['fanchou']						30	[22, 24]	['hujia']		
20806211	马腾	2	7	1	6	9	9	[361811, 361812, 361813]	mateng	西凉友方战斗全程共享冲阵效果。冲阵：永久+4/+4	1	20806212	8	1	1	['mateng']						30	[22, 25]	['chongzhen']		
20806212	马腾	1	7	1	6	18	18	[361821, 361822, 361813]	mateng	西凉友方战斗全程共享冲阵效果。冲阵：永久+8/+8	0		8	1	0	['mateng']						30	[22, 25]	['chongzhen']		
20806221	徐荣	2	7	1	6	9	9	[862211, 862212]	xurong	攻击和反击额外造成护甲值2倍的伤害	1	20806222	8	1	1	['xurong']						30	[22, 24]	['hujia']		
20806222	徐荣	1	7	1	6	18	18	[862221, 862222]	xurong	攻击和反击额外造成护甲值3倍的伤害	0		8	1	0	['xurong']						30	[22, 24]	['hujia']		
20807011	颜良	2	8	1	1	2	3	[570111]	yanliang	攻击时，随机造成2点伤害	1	20807012	8	1	1	['yanliang']						5	[26, 28]	['zhishang']		
20807012	颜良	1	8	1	1	4	6	[570121]	yanliang	攻击时，随机造成2点伤害2次	0		8	1	0	['yanliang']						5	[26, 28]	['zhishang']		
20807021	桥蕤	2	8	1	1	1	1	[870211]	qiaorui	战斗开始时，使每种势力各1个友方+2/+1	1	20807022	8	1	1	['qiaorui']						5	[26, 29]			
20807022	桥蕤	1	8	1	1	2	2	[870221]	qiaorui	战斗开始时，使每种势力各1个友方+4/+2	0		8	1	0	['qiaorui']						5	[26, 29]			
20807031	文丑	2	8	1	2	3	3	[870311]	wenchou	战斗开始时，使全体友方获得烈刃，随等级提升	1	20807032	8	1	1	['wenchou']						10	[26, 28]	['lieren']		
20807032	文丑	1	8	1	2	6	6	[870321]	wenchou	战斗开始时，使全体友方获得烈刃*2，随等级提升	0		8	1	0	['wenchou']						10	[26, 28]	['lieren']		
20807041	雷薄	2	8	1	2	2	2	[570511]	leibo	当先：获得1张随机场上缺少势力的武将牌	1	20807042	8	1	1	['leibo']						5	[26, 29]	['dangxian']		
20807042	雷薄	1	8	1	2	4	4	[570521]	leibo	当先：获得2张随机场上缺少势力的武将牌	0		8	1	0	['leibo']						5	[26, 29]	['dangxian']		
20807051	高览	2	8	1	2	3	3	[670511]	gaolan	战斗开始时，对相邻友方造成1点伤害，使其永久获得等量属性	1	20807052	8	1	1	['gaolan']						10	[26, 29, 28]	['shoushang']		
20807052	高览	1	8	1	2	3	3	[670521]	gaolan	战斗开始时，对相邻友方造成1点伤害，使其永久获得双倍属性	0		8	1	0	['gaolan']						10	[26, 29, 28]	['shoushang']		
20807061	冯妤	2	8	2	3	4	3	[570811]	fengyu	招募结束时，使每种势力各1个友方永久+2/+1	1	20807062	8	1	1	['fengyu']						15	[26, 29]	['beizhan']		
20807062	冯妤	1	8	2	3	8	6	[570821]	fengyu	招募结束时，使每种势力各1个友方永久+4/+2	0		8	1	0	['fengyu']						15	[26, 29]	['beizhan']		
20807071	许攸	2	8	1	3	4	4	[770911, 770912]	xuyou	阵亡时回到手牌。回手时永久+2/+2，每触发1次额外+2/+2	1	20807072	8	1	1	['xuyou']						15	[26, 29, 28]	['huishou']		
20807072	许攸	1	8	1	3	8	8	[770921, 770922]	xuyou	阵亡时回到手牌。回手时永久+4/+4，每次触发额外+4/+4	0		8	1	0	['xuyou']						15	[26, 29, 28]	['huishou']		
20807081	审配	2	8	1	3	4	4	[870811]	shenpei	友方每造成2次伤害，使其永久获得烈刃	1	20807082	8	1	1	['shenpei']						20	[26, 28]	['lieren']		
20807082	审配	1	8	1	3	8	8	[870821]	shenpei	友方每造成2次伤害，使其永久获得烈刃*2	0		8	1	0	['shenpei']						20	[26, 28]	['lieren']		
20807091	纪灵	2	8	1	3	4	3	[870911]	jiling	友方攻击时，对目标左侧武将造成2点伤害	1	20807092	8	1	1	['jiling']						25	[26, 28]	['zhishang']		
20807092	纪灵	1	8	1	3	8	6	[870921]	jiling	友方攻击时，对目标相邻武将造成2点伤害	0		8	1	0	['jiling']						25	[26, 28]	['zhishang']		
20807101	杨弘	2	8	1	4	4	6	[571211]	yanghong	受到伤害时，自身和相邻友方获得遗计：随机造成2点伤害	1	20807102	8	1	1	['yanghong']						20	[26, 28]	['shoushang', 'zhishang']		
20807102	杨弘	1	8	1	4	8	12	[571221]	yanghong	受到伤害时，自身和相邻友方获得遗计：随机造成2点伤害2次	0		8	1	0	['yanghong']						20	[26, 28]	['shoushang', 'zhishang']		
20807111	乐就	2	8	1	4	3	3	[671311]	yuejiu	当先：使每种势力各1个友方+3/+3	1	20807112	8	1	1	['yuejiu']						20	[26, 29]	['dangxian']		
20807112	乐就	1	8	1	4	6	6	[671321]	yuejiu	当先：使每种势力各1个友方+6/+6	0		8	1	0	['yuejiu']						20	[26, 29]	['dangxian']		
20807121	袁胤	2	8	1	4	4	6	[871211]	yuanyin	遗计：场上每存在1种势力，获得1枚虎符	1	20807122	8	1	1	['yuanyin']						20	[26, 29]	['hufu']		
20807122	袁胤	1	8	1	4	8	12	[871221]	yuanyin	遗计：场上每存在1种势力，获得2枚虎符	0		8	1	0	['yuanyin']						20	[26, 29]	['hufu']		
20807131	淳于琼	2	8	1	4	5	5	[771211]	chunyuqiong	招募开始时，使相邻友方回到手牌	1	20807132	8	1	1	['chunyuqiong']						20	[26, 29]	['huishou']		
20807132	淳于琼	1	8	1	4	10	10	[771221]	chunyuqiong	招募开始时，使相邻友方回到手牌	0		8	1	0	['chunyuqiong']						20	[26, 29]	['huishou']		
20807141	逢纪	2	8	1	4	5	5	[871411]	pangji	招募结束时，使全体友方获得烈刃	1	20807142	8	1	1	['pangji']						15	[26, 28]	['lieren', 'beizhan']		
20807142	逢纪	1	8	1	4	10	10	[871421]	pangji	招募结束时，使全体友方获得烈刃*2	0		8	1	0	['pangji']						15	[26, 28]	['lieren', 'beizhan']		
20807151	郭图	2	8	1	5	6	6	[871511]	guotu	当先：使全体袁势力友方攻击时，随机造成3点伤害	1	20807152	8	1	1	['guotu']						15	[26, 28]	['zhishang', 'dangxian']		
20807152	郭图	1	8	1	5	12	12	[871521]	guotu	当先：使全体袁势力友方攻击时，随机造成3点伤害2次	0		8	1	0	['guotu']						15	[26, 28]	['zhishang', 'dangxian']		
20807161	韩猛	2	8	1	5	5	5	[671511]	hanmeng	袁势力友方每造成2次伤害，使全体友方永久+1/+1	1	20807162	8	1	1	['hanmeng']						25	[26, 28]	['zhishang']		
20807162	韩猛	1	8	1	5	10	10	[671521]	hanmeng	袁势力友方每造成2次伤害，使全体友方永久+2/+2	0		8	1	0	['hanmeng']						25	[26, 28]	['zhishang']		
20807171	麹义	2	8	1	5	7	7	[771711, 771712]	quyi	攻击无法被闪避。造成双倍伤害	1	20807172	8	1	1	['quyi']						25	[26, 29, 28]			
20807172	麹义	1	8	1	5	14	14	[771721, 771722]	quyi	攻击无法被闪避。造成三倍伤害	0		8	1	0	['quyi']						25	[26, 29, 28]			
20807181	沮授	2	8	1	5	8	8	[871811, 871812]	jushou	阵亡时回手。战斗中回手时上阵手中随机非同名友方的复制	1	20807182	8	1	1	['jushou']						20	[26, 28]	['huishou', 'shangzhen']		
20807182	沮授	1	8	1	5	16	16	[871821, 871822]	jushou	阵亡时回手。战斗中回手时上阵手中随机非同名友方的复制2次	0		8	1	0	['jushou']						20	[26, 29]	['huishou', 'shangzhen']		
20807191	袁绍	2	8	1	6	8	8	[871911]	yuanshao	非同名袁势力友方每造成6次伤害，对全体敌方造成5点伤害	1	20807192	8	1	1	['yuanshao']						30	[26, 29]	['zhishang']		
20807192	袁绍	1	8	1	6	16	16	[871921]	yuanshao	非同名袁势力友方每造成6次伤害，对全体敌方造成5点伤害2次	0		8	1	0	['yuanshao']						30	[26, 28]	['zhishang']		
20807201	袁术	2	8	1	6	7	7	[571811]	yuanshu	你获得牌后，使每种势力各1个友方永久+2/+1	1	20807202	8	1	1	['yuanshu']						30	[26, 29]			
20807202	袁术	1	8	1	6	14	14	[571821]	yuanshu	你获得牌后，使每种势力各1个友方永久+4/+2	0		8	1	0	['yuanshu']						30	[26, 29]			
20807211	田丰	2	8	1	6	7	4	[772111]	tianfeng	使前3个阵亡的武将回到手牌	1	20807212	8	1	1	['tianfeng']						30	[26, 29, 28]	['huishou']		
20807212	田丰	1	8	1	6	14	8	[772121]	tianfeng	使前6个阵亡的武将回到手牌	0		8	1	0	['tianfeng']						30	[26, 29, 28]	['huishou']		
20807221	董绾	2	8	2	6	7	7	[772211]	dongwan	友方每造成3次伤害，使全体袁势力友方永久获得烈刃	1	20807222	8	1	1	['dongwan']						30	[26, 29]			
20807222	董绾	1	8	2	6	14	14	[772221]	dongwan	友方每造成3次伤害，使全体袁势力友方永久获得烈刃*2	0		8	1	0	['dongwan']						30	[26, 29]			
20808011	陶谦	2	4	1	2	2	2	[470111]	taoqian	当先：使1个友方获得挑衅和+1/+2	1	20808012	8	1	1	['taoqian']						5	[30]			
20808012	陶谦	1	4	1	2	4	4	[470121]	taoqian	当先：使1个友方获得挑衅和+2/+6	0		8	1	0	['taoqian']						5	[30]			
20808021	邹氏	2	4	2	2	2	2	[370311]	zoushi	招募结束时，升级消耗虎符-1	1	20808022	8	1	1	['zoushi']						10	[30, 1]			
20808022	邹氏	1	4	2	2	4	4	[370321]	zoushi	招募结束时，升级消耗虎符-2	0		8	1	0	['zoushi']						10	[30, 1]			
20808031	蔡夫人	2	4	2	2	1	1	[470311]	caifuren	遣散时，获得1张等级2的随机武将牌	1	20808032	8	1	1	['caifuren']						5	[30, 1]			
20808032	蔡夫人	1	4	2	2	2	2	[470321]	caifuren	遣散时，获得2张等级2的随机武将牌	0		8	1	0	['caifuren']						5	[30, 1]			
20808041	蔡邕	2	4	1	3	3	3	[680411]	caiyong	遣散后，获得1张随机锦囊牌	1	20808042	8	1	1	['caiyong']						5	[30, 1]			
20808042	蔡邕	1	4	1	3	6	6	[680421]	caiyong	遣散后，获得2张随机锦囊牌	0		8	1	0	['caiyong']						5	[30, 1]			
20808051	严夫人	2	4	2	3	2	2	[470511]	yanfuren	当先：使1名友方获得烈刃	1	20808052	8	1	1	['yanfuren']						10	[30]	['lieren']		
20808052	严夫人	1	4	2	3	4	4	[470521]	yanfuren	当先：使1名友方获得烈刃*2	0		8	1	0	['yanfuren']						10	[30]	['lieren']		
20808061	士燮	2	4	1	3	3	3	[880611]	shixie	当先：使相邻友方获得挑衅和+2/+3	1	20808062	8	1	1	['shixie']						5	[30]			
20808062	士燮	1	4	1	3	6	6	[880621]	shixie	当先：使相邻友方获得挑衅和+4/+6	0		8	1	0	['shixie']						5	[30]			
20808071	吉平	2	4	1	3	3	3	[680711]	jiping	鸩毒	1	20808072	8	1	1	['jiping']						20	[30, 1]			
20808072	吉平	1	4	1	3	6	6	[680721]	jiping	鸩毒	0		8	1	0	['jiping']						20	[30, 1]			
20808081	陈珪	2	4	1	3	4	2	[780811]	chengui	当先：使1个非同名友方回到手牌	1	20808082	8	1	1	['chengui']						20	[30]	['huishou']		
20808082	陈珪	1	4	1	3	8	4	[780821]	chengui	当先：使1个非同名友方回到手牌	0		8	1	0	['chengui']						20	[30]	['huishou']		
20808091	貂蝉	2	4	2	3	4	3	[781411, 781412]	diaochan	闪避。战斗开始时，使左侧友方获得闪避和永久+2/+2	1	20808092	8	1	1	['diaochan']						25	[30, 1]			
20808092	貂蝉	1	4	2	3	8	6	[781421, 781422]	diaochan	闪避。战斗开始时，使相邻友方获得闪避和永久+2/+2	0		8	1	0	['diaochan']						25	[30, 1]			
20808101	潘凤	2	4	1	4	4	5	[881011, 881012]	panfeng	挑衅。当先：使具有挑衅的友方+3/+4	1	20808102	8	1	1	['panfeng']						20	[30]			
20808102	潘凤	1	4	1	4	8	10	[881021, 881022]	panfeng	挑衅。当先：使具有挑衅的友方+6/+8	0		8	1	0	['panfeng']						20	[30]			
20808111	司马徽	2	4	1	4	4	4	[371011]	simahui	当先：将1个友方变化为等级+1的武将	1	20808112	8	1	1	['simahui']						5	[30]			
20808112	司马徽	1	4	1	4	8	8	[371021]	simahui	当先：将1个友方变化为等级+2的武将	0		8	1	0	['simahui']						5	[30]			
20808121	童渊	2	4	1	4	6	6	[470711]	tongyuan	招募开始时，移除自身并获得1张随机等级5的武将牌	1	20808122	8	1	1	['tongyuan']						20	[30, 1]			
20808122	童渊	1	4	1	4	12	12	[470721]	tongyuan	招募开始时，移除自身并获得2张随机等级5的武将牌	0		8	1	0	['tongyuan']						20	[30, 1]			
20808131	邢道荣	2	4	1	4	1	1	[681111, 681112]	xingdaorong	挑衅。打出时，主公每损失1点体力+1/+1	1	20808132	8	1	1	['xingdaorong']						10	[30, 1]			
20808132	邢道荣	1	4	1	4	2	2	[681121, 681122]	xingdaorong	挑衅。打出时，主公每损失1点体力+2/+2	0		8	1	0	['xingdaorong']						10	[30, 1]			
20808141	张鲁	2	4	1	4	4	4	[681211]	zhanglu	当先：本回合接下来3次刷新营帐免费	1	20808142	8	1	1	['zhanglu']						20	[30]			
20808142	张鲁	1	4	1	4	8	8	[681221]	zhanglu	当先：本回合接下来6次刷新营帐免费	0		8	1	0	['zhanglu']						20	[30]			
20808151	胡车儿	2	4	1	4	4	6	[881511]	hucheer	最近的敌方攻击无效，且攻击力减半，每场战斗限1次	1	20808152	8	1	1	['hucheer']						25	[30, 1]			
20808152	胡车儿	1	4	1	4	8	12	[881521]	hucheer	最近的敌方攻击无效，且属性值减半，每场战斗限1次	0		8	1	0	['hucheer']						25	[30, 1]			
20808161	管宁	2	4	1	4	2	6	[782411, 782412]	guanning	闪避。友方闪避时，使随机2个友方永久+1/+1，每次触发额外+1/+1	1	20808162	8	1	1	['guanning']						25	[30, 1]			
20808162	管宁	1	4	1	4	4	12	[782421, 782422]	guanning	闪避。友方闪避时，使随机2个友方永久+2/+2，每次触发额外+2/+2	0		8	1	0	['guanning']						25	[30, 1]			
20808171	韩馥	2	4	1	5	6	6	[471411, 471412]	hanfu	挑衅。招募结束时，使具有挑衅的友方永久+4/+4	1	20808172	8	1	1	['hanfu']						25	[30, 1]	['beizhan']		
20808172	韩馥	1	4	1	5	12	12	[471421, 471422]	hanfu	挑衅。招募结束时，使具有挑衅的友方永久+8/+8	0		8	1	0	['hanfu']						25	[30, 1]	['beizhan']		
20808181	华佗	2	4	1	5	2	6	[881811]	huatuo	友方攻击后，回复华佗体力值1/4的血量	1	20808182	8	1	1	['huatuo']						25	[30]			
20808182	华佗	1	4	1	5	4	12	[881821]	huatuo	友方攻击后，回复华佗体力值一半的血量	0		8	1	0	['huatuo']						25	[30]			
20808191	祢衡	2	4	1	5	3	4	[371711]	miheng	友方的当先效果额外触发1次	1	20808192	8	1	1	['miheng']						5	[30]	['dangxian']		
20808192	祢衡	1	4	1	5	6	8	[371721]	miheng	友方的当先效果额外触发2次	0		8	1	0	['miheng']						5	[30]	['dangxian']		
20808201	刘表	2	4	1	5	2	5	[371611]	liubiao	友方的招募结束效果额外触发1次	1	20808202	8	1	1	['liubiao']						25	[30, 31, 1]	['beizhan']		
20808202	刘表	1	4	1	5	4	10	[371621]	liubiao	友方的招募结束效果额外触发2次	0		8	1	0	['liubiao']						25	[30, 31, 1]	['beizhan']		
20808211	于吉	2	4	1	5	1	7	[371911]	yuji	友方的遗计效果额外触发1次	1	20808212	8	1	1	['yuji']						30	[30]	['yiji']		
20808212	于吉	1	4	1	5	2	14	[371921]	yuji	友方的遗计效果额外触发2次	0		8	1	0	['yuji']						30	[30]	['yiji']		
20808221	庞德公	2	4	1	5	2	5	[371811]	pangdegong	遣散后，触发全体友方的招募结束效果	1	20808222	8	1	1	['pangdegong']						25	[30, 1]	['beizhan']		
20808222	庞德公	1	4	1	5	4	10	[371821]	pangdegong	遣散后，触发全体友方的招募结束效果2次	0		8	1	0	['pangdegong']						25	[30, 1]	['beizhan']		
20808231	黄承彦	2	4	1	5	6	3	[581911, 581912]	huangchengyan	当先，遗计：获得1张随机锦囊牌	1	20808232	8	1	1	['huangchengyan']						25	[30]			
20808232	黄承彦	1	4	1	5	12	6	[581921, 581922]	huangchengyan	当先，遗计：获得2张随机锦囊牌	0		8	1	0	['huangchengyan']						25	[30]			
20808241	来莺儿	2	4	2	5	3	7	[882411, 882412]	laiyinger	闪避。友方闪避时，进行判定：随机友方获得闪避	1	20808242	8	1	1	['laiyinger']						30	[30, 1]			
20808242	来莺儿	1	4	2	5	6	14	[882421, 882422]	laiyinger	闪避。友方闪避时，进行判定：随机友方获得闪避，执行2次	0		8	1	0	['laiyinger']						30	[30, 1]			
20808251	贾诩	2	4	1	6	8	8	[882511]	jiaxu	场上每死亡1个武将，获得1枚虎符	1	20808252	8	1	1	['jiaxu']						5	[30]			
20808252	贾诩	1	4	1	6	16	16	[882521]	jiaxu	场上每死亡1个武将，获得2枚虎符	0		8	1	0	['jiaxu']						5	[30]			
20808261	吕布	2	4	1	6	12	12	[372111, 372113]	lvbu	攻击时免疫伤害。攻击同时对目标一侧的武将造成伤害	1	20808262	8	1	1	['lvbu']						30	[30, 1]			
20808262	吕布	1	4	1	6	24	24	[372121, 372123]	lvbu	攻击时免疫伤害。攻击同时对目标两侧的武将造成伤害	0		8	1	0	['lvbu']						30	[30, 1]			
20808271	南华老仙	2	4	1	6	6	8	[882711]	nanhualaoxian	你使用锦囊牌后，使全体友方+3/+3	1	20808272	8	1	1	['nanhualaoxian']						30	[30, 1]			
20808272	南华老仙	1	4	1	6	12	16	[882721]	nanhualaoxian	你使用锦囊牌后，使全体友方+6/+6	0		8	1	0	['nanhualaoxian']						30	[30, 1]			
20808281	许劭	2	4	1	6	4	8	[372311]	xushao	遣散后，挑选1张等级6的武将牌	1	20808282	8	1	1	['xushao']						5	[30, 1]			
20808282	许劭	1	4	1	6	8	16	[372321]	xushao	遣散后，挑选2张等级6的武将牌	0		8	1	0	['xushao']						5	[30, 1]			
20808291	左慈	2	4	1	6	4	4		zuoci	可以替代任意武将进行三连	1	20808292	8	1	1	['zuoci']		1				5	[30, 1]			
20808292	左慈	1	4	1	6	8	8	[372421]	zuoci	当先：将1个友方变为金色	0		8	1	0	['zuoci']						5	[30, 1]			
20808301	蔡文姬	2	4	2	6	2	2	[581211]	caiwenji	被击败时，使击败你的武将技能失效	1	20808302	8	1	1	['caiwenji']						25	[30, 1]			
20808302	蔡文姬	1	4	2	6	4	4	[581221]	caiwenji	被击败时，使击败你的武将技能失效且属性值变为1/1	0		8	1	0	['caiwenji']						25	[30, 1]			
20901011	曹休	2	1	1	1	1	4	[420111]	caoxiu	受伤时，攻击力永久+1	1	20901012	9	1	1	['caoxiu']						5	[6, 9, 1]	['shoushang']		
20901012	曹休	1	1	1	1	2	8	[420121]	caoxiu	受伤时，攻击力永久+2	0		9	1	0	['caoxiu']						5	[6, 9, 1]	['shoushang']		
20901021	夏侯惇	2	1	1	1	1	3	[320211]	xiahoudun_02	受伤时，随机造成2点伤害	1	20901022	9	1	1	['xiahoudun']						5	[6, 9, 1]	['shoushang']		
20901022	夏侯惇	1	1	1	1	2	6	[320221]	xiahoudun_02	受伤时，随机造成2点伤害2次	0		9	1	0	['xiahoudun']						5	[6, 9, 1]	['shoushang']		
20901031	邓艾	2	1	1	2	2	3	[320411]	dengai	招募结束时，进行判定：获得2枚虎符	1	20901032	9	1	1	['dengai']						10	[6, 8]	['panding', 'beizhan']		
20901032	邓艾	1	1	1	2	4	6	[320421]	dengai	招募结束时，进行判定：获得4枚虎符	0		9	1	0	['dengai']						10	[6, 8]	['panding', 'beizhan']		
20901041	夏侯渊	2	1	1	2	3	4	[620411]	xiahouyuan	友方被攻击后，攻击力永久+1并立刻攻击	1	20901042	9	1	1	['xiahouyuan']						10	[6, 9, 1]			
20901042	夏侯渊	1	1	1	2	6	8	[620421]	xiahouyuan	友方被攻击后，攻击力永久+2并立刻攻击2次	0		9	1	0	['xiahouyuan']						10	[6, 9, 1]			
