SkillID	SkillName	SkillDesc	IsScenarioSkill	IsRepeatedWork	SkillPriority	TriggerTyp	TriggerTimes	ActivateRatio	TargetTyp1	TargetPara1	SkillBuff1	AffiliatedSkill	ChessBuffTips	SkillTyp	ChessSkillKeyword	SkillShownName	ScenarioPara	IsHaloSkill	TriggerPara	RelatedSummonMinion	TargetTyp2	SkillBuff2	ActiveTips	TargetPara2	RelatedUpgradeSkillID	SkillOperatingServer	IsWorkInHand	IsGlobalSkill	SkillSpecialEffectType	EffectPlayPosition	TriggerTimesFunction	InheritUpgradSkill	IsTriggerDelete	IsMergeEffect	SkillTriggerCountLimit
621411	郭嘉	遗计：获得1张随机锦囊牌		1	3	45	1	100	23		[62141101]			[2]	[2]	遗计			6214111																
621421	郭嘉	遗计：获得2张随机锦囊牌		1	3	45	1	100	23		[62142101]			[2]	[2]	遗计			6214211																
621511	曹金玉	魏势力友方受到伤害时，使随机2个其他友方永久获得+1/+2		1	3	35	1	100	6	6215112	[62151101, 62151102]		曹金玉【隅泣】|+1/+2			隅泣			6215111										23	2					
621521	曹金玉	魏势力友方受到伤害时，使随机2个其他友方永久获得+2/+4		1	3	35	1	100	6	6215212	[62152101, 62152102]		曹金玉【隅泣】|+2/+4			隅泣			6215211										23	2					
621711	张郃	每受到2次伤害，触发随机友方的判定效果		1	3	35	1	100	6	6217112	[62171101]				[17]	巧变			6217111																
621721	张郃	每受到2次伤害，触发随机友方的判定效果，执行2次		1	3	35	1	100	6	6217212	[62172101]				[17]	巧变			6217211																
621811	张辽	战斗开始时，吸取体力值最高的敌方一半的体力值		1	3	5	1	100	9	6218112	[62181101]		张辽【突袭】|吸取体力值最高的敌方一半的体力值			突袭					1	[62181102]							8	2					
621821	张辽	战斗开始时，吸取体力值最高的敌方全部的体力值		1	3	5	1	100	1		[62182102]		张辽【突袭】|吸取体力值最高的敌方全部的体力值			突袭					9	[62182101]		6218212					8	2					
621911	田尚衣	战斗中友方每进行3次判定，对随机敌方造成1点伤害（本局每判定过1次增加1点）		1	3	46	1	100	7	6219112	[62191101]				[17]	绡刃			6219111										35						
621921	田尚衣	战斗中友方每进行3次判定，对随机2个敌方造成1点伤害（本局每判定过1次增加1点）		1	3	46	1	100	7	6219212	[62192101]				[17]	绡刃			6219211										35						
622011	钟会	魏势力友方受到攻击时，对其他所有武将造成1点伤害		1	3	13	1	100	5	6220112	[62201101]					排异			6220111										21						
622021	钟会	魏势力友方受到攻击时，对其他所有武将造成1点伤害2次		1	3	13	2	100	5	6220212	[62202101]					排异			6220211										21						
622111	戏志才	自身受伤时，进行判定：自身和左侧友方永久+3/+6		1	3	35	1	50	1		[62211101, 62211102]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			6221111		10	[62211101, 62211102]		6221113					8	2					
622112	戏志才2	左侧友方受伤时，进行判定：自身和左侧友方永久+3/+6		1	3	35	1	50	1		[62211201, 62211202]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			6221121		10	[62211201, 62211202]		6221123					8	2					
622121	戏志才	自身受伤时，进行判定：自身和相邻友方永久+3/+6		1	3	35	1	50	1		[62212101, 62212102]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			6221211		10	[62212101, 62212102]		6221213					8	2					
622122	戏志才2	相邻友方受伤时，进行判定：自身和相邻友方永久+3/+6		1	3	35	1	50	1		[62212201, 62212202]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			6221221		10	[62212201, 62212202]		6221223					8	2					
630611	葛玄	当先：使1个友方招募结束时，永久获得+2/+2（改为一次性触发）		1	3	39	1	100	21		[63061101]		葛玄【炼化】|招募结束时，+2/+2	[3]	[3]	炼化							选择一个友方，使其招募结束时，永久获得+2/+2						9	2					
630612	葛玄衍生	招募结束时，永久获得+2/+2		1	3	3	1	100	1		[63061201, 63062102]		葛玄【炼化】|+2/+2	[15]		炼化													9	2				1	
630621	葛玄	当先：使1个友方招募结束时，永久获得+4/+4		1	3	39	1	100	21		[63062101]		葛玄【炼化】|招募结束时，+4/+4	[3]	[3]	炼化							选择一个友方，使其招募结束时，永久获得+4/+4						9	2					
630622	葛玄衍生	招募结束时，永久获得+4/+4		1	3	3	1	100	1		[63062201, 63062202]		葛玄【炼化】|+4/+4	[15]		炼化													9	2				1	
630911	孙茹	友方触发招募结束效果时，使其永久获得+2/+2		1	3	16	1	100	1		[63091101, 63091102]		孙茹【忧恤】|+2/+2			忧恤		1	6309111										9	2					
630921	孙茹	友方触发招募结束效果时，使其永久获得+4/+4		1	3	16	1	100	1		[63092101, 63092102]		孙茹【忧恤】|+4/+4			忧恤		1	6309211										9	2					
631411	鲁肃	使相邻友方共享势力（左侧友方同时视为右侧友方势力，右侧同理）		1	3	43	1	100	1		[63141101]					缔盟																			
631421	鲁肃	使相邻友方共享势力		1	3	43	1	100	1		[63142101]					缔盟																			
631511	徐盛	破军：触发全体友方的招募结束效果		1	3	48	1	100	6	6315112	[63151101]			[4]	[4]	破军													10	2					
631521	徐盛	破军：触发全体友方的招募结束效果2次		1	3	48	1	100	6	6315212	[63152101]			[4]	[4]	破军													10	2					
631711	孙尚香	武将被移除时，获得1枚虎符		1	3	44	1	100	23		[63171101]					枭姬			6317111																
631712	孙尚香	武将被移除时，获得2枚虎符		1	3	44	1	100	23		[63171201]					枭姬			6317121																
631811	周泰	被击败时，进行判定：50%几率体力值回复至1点		1	3	57	1	50	1		[63181101]		周泰【不屈】|体力值回复至1点	[17]	[17]	不屈			6318111																
631812	周泰	被击败时，进行判定：50%几率体力值回复至1点，执行2次		1	3	57	2	50	1		[63181201]		周泰【不屈】|体力值回复至1点	[17]	[17]	不屈			6318121																
632011	黄盖	受到伤害时，触发随机友方的招募结束效果		1	3	35	1	100	6	6320112	[63201101]					苦肉			6320111										10	2					
632021	黄盖	受到伤害时，触发随机友方的招募结束效果，执行2次		1	3	35	2	100	6	6320212	[63202101]					苦肉			6320211										10	2					
632111	周夷	招募结束时，本回合每移除过1个武将，使全体吴势力友方获得+2/+2		1	3	3	1	100	6	6321112	[63211101, 63211102]		周夷【逐寇】|本回合每移除过1个武将，+2/+2	[15]		逐寇													10	2					
632121	周夷	招募结束时，本回合每移除过1个武将，使全体吴势力友方获得+4/+4		1	3	3	1	100	6	6321212	[63212101, 63212102]		周夷【逐寇】|本回合每移除过1个武将，+4/+4	[15]		逐寇													10	2					
640211	陶升	遗计：造成1点伤害2次		1	3	45	2	100	7	6402112	[64021101]			[2]	[2]	平汉			6402111																
640221	陶升	遗计：造成1点伤害4次		1	3	45	4	100	7	6402212	[64022101]			[2]	[2]	平汉			6402211																
640511	程远志	当先：使本局你的黄巾兵获得+2/+1。		1	3	39	1	100	12	6405112	[64051101, 64051102]		程远志【当先】|+2/+2	[3]	[3]	当先													13	1					
640521	程远志	当先：使本局你的黄巾兵获得+4/+2。		1	3	39	1	100	12	6405212	[64052101, 64052102]		程远志【当先】|+4/+4	[3]	[3]	当先													13	1					
640811	张梁	友方阵亡时，随机造成2点伤害		1	3	45	1	100	7	6408112	[64081101]					集军			6408111																
640821	张梁	友方阵亡时，随机造成2点伤害2次		1	3	45	2	100	7	6408212	[64082101]					集军			6408211																
640911	何曼	攻击时，触发最左侧遗计友方的遗计效果（先筛选遗计友方，不是遗计友方不算）		1	3	8	1	100	10	6409112	[64091101]				[2]	举力			6409111										13	2					
640921	何曼	攻击时，触发最左侧遗计友方的遗计效果2次		1	3	8	1	100	10	6409212	[64092101]				[2]	举力			6409211										13	2					
641411	马元义	遗计：获得1张随机当先武将牌		1	3	45	1	100	23		[64141101]			[2]	[2]	往京			6414111																
641421	马元义	遗计：获得2张随机当先武将牌		1	3	45	1	100	23		[64142101]			[2]	[2]	往京			6414211																
641811	管亥	友方造成伤害时，使本局你的黄巾兵攻击力+1。		1	3	34	1	100	12	6418112	[64181101]		管亥【索粮】|攻击+1			索粮			6418111										14	2					
641821	管亥	友方造成伤害时，使本局你的黄巾兵攻击力+2。		1	3	34	1	100	12	6418212	[64182101]		管亥【索粮】|攻击+2			索粮			6418211										14	2					
650411	董贵人	战斗开始时，使随机友方获得御策和+1/+1		1	3	5	1	100	6	6504112	[65041101]		董贵人【连枝】|获得御策		[7]	连枝													11	2					
650421	董贵人	战斗开始时，使随机2个友方获得御策和+1/+1		1	3	5	1	100	6	6504212	[65042101]		董贵人【连枝】|获得御策		[7]	连枝													11	2					
651211	杨彪	当先：使随机友方获得仅限本回合的御策，并使具有御策的友方获得+3/+2		1	3	39	1	100	6	6512112	[65121101]			[3]	[3, 7]	昭汉													12	2					
651212	杨彪	使具有御策的友方获得+3/+2		1	3	39	1	100	6	6512113	[65121102, 65121103]		杨彪【昭汉】|+3/+2	[3]																					
651221	杨彪	当先：使随机友方获得仅限本回合的御策，并使具有御策的友方获得+6/+4		1	3	39	1	100	6	6512212	[65122101]			[3]	[3, 7]	昭汉													12	2					
651222	杨彪	使具有御策的友方获得+6/+4		1	3	39	1	100	6	6512213	[65122102, 65122103]		杨彪【昭汉】|+6/+4	[3]																					
651311	万年公主	友方触发破军效果后，使随机2个友方永久获得+3/+2		1	3	16	1	100	6	6513112	[65131101, 65131102]		万年公主【兴汉】|+3/+2			兴汉			6513111										36	2					
651321	万年公主	友方触发破军效果后，使随机2个友方永久获得+6/+4		1	3	16	1	100	6	6513212	[65132101, 65132102]		万年公主【兴汉】|+6/+4			兴汉			6513211										36	2					
651711	张让	你每花费9枚虎符，获得1张随机汉势力武将		1		58	1	100	23		[65171101]					滔乱			6517111																
651721	张让	你每花费9枚虎符，获得2张随机汉势力武将		1		58	1	100	23		[65172101]					滔乱			6517211																
651811	赵忠	当先：使1个友方获得+1/+1，本回合每花费2枚虎符额外+2/+1		1	3	39	1	100	21		[65181101, 65181102]		赵忠【殃众】|+1/+1，本回合每花费2枚虎符额外+2/+1	[3]	[3]	殃众							选择一个友方，使其获得+1/+1，本回合每花费2枚虎符额外+2/+1						12	2					
651821	赵忠	当先：使1个友方获得+2/+2，本回合每花费2枚虎符额外+4/+2		1	3	39	1	100	21		[65182101, 65182102]		赵忠【殃众】|+2/+2，本回合每花费2枚虎符额外+4/+2	[3]	[3]	殃众							选择一个友方，使其获得+2/+2，本回合每花费2枚虎符额外+4/+2						12	2					
652111	刘宏	你每花费3枚虎符，使全体友方永久获得+1/+1		1	3	58	1	100	6	6521112	[65211101, 65211102]		刘宏【鬻爵】|+1/+1			鬻爵			6521111										12	2					
652121	刘宏	你每花费3枚虎符，使全体友方永久获得+2/+2		1	3	58	1	100	6	6521212	[65212101, 65212102]		刘宏【鬻爵】|+2/+2			鬻爵			6521211										12	2					
660311	董白	主公受到伤害时，使伤害减少1点并使自身攻击力+1		1	3	52	1	100	23		[66031101]					黠慧			6603111																
660312	董白	主公受到伤害时，自身攻击力+1		1	3	53	1	100	1		[66031102]		董白【黠慧】|攻击+1			黠慧			6603111										15	2					
660321	董白	主公受到伤害时，使伤害减少2点并使自身攻击力+2		1	3	52	1	100	23		[66032101]					黠慧			6603211																
660322	董白	主公受到伤害时，自身攻击力+2		1	3	53	1	100	1		[66032102]		董白【黠慧】|攻击+2			黠慧			6603211										15	2					
660911	张济	攻击时，进行判定：50%几率获得1张随机当先武将牌		1	3	8	1	50	23		[66091101]			[17]	[17, 3]	掠命			6609111																
660921	张济	攻击时，进行判定：50%几率获得2张随机当先武将牌		1	3	8	1	50	23		[66092101]			[17]	[17, 3]	掠命			6609211																
661111	董翓	主公受到伤害时，使随机2个友方获得+2/+1		1	3	53	1	100	6	6611112	[66111101, 66111102]		董翓【狐媚】|+2/+1			狐媚			6611111										15	2					
661121	董翓	主公受到伤害时，使随机2个友方获得+4/+2		1	3	53	1	100	6	6611212	[66112101, 66112102]		董翓【狐媚】|+4/+2			狐媚			6611211										15	2					
661211	马铁	友方攻击时，本场战斗友方每发起过一次攻击，使其永久获得+2/+1		1	3	8	1	100	1		[66121101, 66121102]		马铁【垦伤】|+2/+1			垦伤		1	6612111										15	2					
661221	马铁	友方攻击时，本场战斗友方每发起过一次攻击，使其永久获得+4/+2		1	3	8	1	100	1		[66122101, 66122102]		马铁【垦伤】|+4/+2			垦伤		1	6612211										15	2					
661311	段煨	当先：对主公造成2点伤害，使全体友方获得+3/+3		1	3	39	1	100	23		[66131103]		段煨【狼灭】|+3/+3	[3]	[3]	狼灭					6	[66131101, 66131102]		6613112					16	2					
661321	段煨	当先：对主公造成2点伤害，使全体友方获得+3/+3，执行2次		1	3	39	2	100	23		[66132103]		段煨【狼灭】|+3/+3	[3]	[3]	狼灭					6	[66132101, 66132102]		6613212					16	2					
661411	李傕	战斗开始时，随机造成2点伤害。本局游戏主公每受到过1次伤害，伤害值+1		1	3	5	1	100	7	6614112	[66141101]					狼袭																			
661421	李傕	战斗开始时，随机造成4点伤害。本局游戏主公每受到过1次伤害，伤害值+2		1	3	5	1	100	7	6614212	[66142101]					狼袭																			
661511	马岱	友方触发马术效果时，刷新其马术并使全体友方永久获得+2/+1		1	3	16	1	100	6	6615113	[66151102, 66151103]		马岱【潜袭】|+2/+1		[19]	潜袭			6615111										16	2					
661521	马岱	友方触发马术效果时，刷新其马术并使全体友方永久获得+4/+2		1	3	16	1	100	6	6615213	[66152102, 66152193]		马岱【潜袭】|+4/+2		[19]	潜袭			6615211										16	2					
661611	李肃	防止主公受到的伤害。		1	3	52	1	100	23		[66161101]					利熏			6616111										16	1					
661612	李肃	主公每受到4次伤害，进行判定：50%几率获得1张随机锦囊牌		1	3	53	1	50	23		[66161201]					利熏			6616121																
661621	李肃	防止主公受到的伤害。		1	3	52	1	100	23		[66162101]					利熏			6616211										16	1					
661622	李肃	主公每受到4次伤害，进行判定：50%几率获得2张随机锦囊牌		1	3	53	1	50	23		[66162201]					利熏			6616221																
661811	杨婉	友方触发马术时，使全体友方永久获得烈刃		1	3	16	1	100	6	6618112	[66181101]		杨婉【追还】|造成伤害+1	[8]	[19, 8]	追还			6618111										16	2					
661821	杨婉	友方触发马术时，使全体友方永久获得烈刃*2		1	3	16	1	100	6	6618212	[66182101]		杨婉【追还】|造成伤害+2	[8]	[19, 8]	追还			6618211										16	2					
670211	荀谌	其他友方首次造成伤害时，对相同目标造成1点伤害		1	3	34	1	100	3		[67021101]					暗涌			6702111										17	1					
670221	荀谌	其他友方首次造成伤害时，对相同目标造成1点伤害2次		1	3	34	2	100	3		[67022101]					暗涌			6702211										17	1					
670511	高览	战斗开始时，对相邻友方造成1点伤害，使其永久获得等量属性		1	3	5	1	100	10	6705112	[67051101]		高览【袭阵】|永久获得等量属性			袭阵			6705111		10	[67051102, 67051103]		6705112					17	1					
670521	高览	战斗开始时，对相邻友方造成1点伤害，使其永久获得双倍属性		1	3	5	1	100	10	6705212	[67052101]		高览【袭阵】|永久获得双倍属性			袭阵			6705211		10	[67052102, 67052103]		6705212					17	1					
670711	逢纪	友方每造成2次伤害，使其永久获得+2/+1		1	3	34	1	100	1		[67071101, 67071102]		逢纪【饰非】|+2/+1			饰非		1	6707111										17	2					
670721	逢纪	友方每造成2次伤害，使其永久获得+4/+2		1	3	34	1	100	1		[67072101, 67072102]		逢纪【饰非】|+4/+2			饰非		1	6707211										17	2					
671311	乐就	当先：使每种势力各1个友方获得+3/+3		1	3	39	1	100	6	6713112	[67131101, 67131102]		乐就【催进】|+3/+3	[3]	[3]	催进													17	2					
671321	乐就	当先：使每种势力各1个友方获得+6/+6		1	3	39	1	100	6	6713212	[67132101, 67132102]		乐就【催进】|+6/+6	[3]	[3]	催进													17	2					
671411	袁胤	遗计友方阵亡时，获得1枚虎符		1	3	11	1	100	23		[67141101]				[2]	运柩			6714111																
671421	袁胤	遗计友方阵亡时，获得2枚虎符		1	3	11	1	100	23		[67142101]				[2]	运柩			6714211																
671511	韩猛	袁势力友方每造成2次伤害，使全体友方获得+1/+1		1	3	34	1	100	6	6715112	[67151101, 67151102]		韩猛【劝酒】|+1/+1			劝酒			6715111										18	2					
671521	韩猛	袁势力友方每造成2次伤害，使全体友方获得+2/+2		1	3	34	1	100	6	6715212	[67152101, 67152102]		韩猛【劝酒】|+2/+2			劝酒			6715211										18	2					
671721	麹义	本武将造成3倍伤害		1	3	34	1	100	1		[67172101, 67172102, 67172103]								6717211																
671722	麹义	本武将受到3倍伤害		1	3	35	1	100	1		[67172201, 67172202, 67172203]								6717221																
671811	沮授	御策。		1	3	43	1	100	1		[67181101]				[7]																				
671812	沮授	使袁势力友方造成的伤害+1，友方每造成4次伤害此效果+1		1	3	34	1	100	29	6718122	[67181201]		沮授【渐营】|造成的伤害+1			矢北			6718121										18	2					
671821	沮授	御策。		1	3	43	1	100	1		[67182101]				[7]																				
671822	沮授	使袁势力友方造成的伤害+2，友方每造成4次伤害此效果+2		1	3	34	1	100	29	6718222	[67182201]		沮授【渐营】|造成的伤害+1			矢北			6718221										18	2					
680411	蔡邕	遣散后，获得1张随机锦囊牌		1	3	22	1	100	23		[68041101]					辟撰			6804111																
680421	蔡邕	遣散后，获得2张随机锦囊牌		1	3	22	1	100	23		[68042101]					辟撰			6804211																
680611	士燮	当先：使相邻友方获得挑衅和+2/+2		1	3	39	1	100	10	6806112	[68061101, 68061102, 68061103]		士燮【避乱】|+2/+2	[3]	[3]	避乱																			
680621	士燮	当先：使相邻友方获得挑衅和+4/+4		1	3	39	1	100	10	6806212	[68062101, 68062102, 68062103]		士燮【避乱】|+4/+4	[3]	[3]	避乱																			
680711	吉平	鸩毒		1	3	43	1	100	1		[68071101]				[20]	烈医																			
680721	吉平	鸩毒		1	3	43	1	100	1		[68072101]				[20]	烈医																			
681111	邢道荣	挑衅。		1	3	43	1	100	1		[68111101]			[5]	[5]	虚羯																			
681112	邢道荣	上阵时，主公每损失1点体力，获得+1/+1		1	3	39	1	100	1		[68111201, 68111202]		邢道荣【虚猲】|主公每损失1点体力，获得+1/+1		[5]	虚羯																			
681121	邢道荣	挑衅。		1	3	43	1	100	1		[68112101]			[5]	[5]	虚羯																			
681122	邢道荣	上阵时，主公每损失1点体力，获得+2/+2		1	3	39	1	100	1		[68112201, 68112202]		邢道荣【虚猲】|主公每损失1点体力，获得+2/+2		[5]	虚羯																			
682211	许贡	遗计：对体力值最低的敌方造成20点伤害		1	3	45	1	100	9	6822112	[68221101]			[2]	[2]	业仇			6822111																
682221	许贡	遗计：对体力值最低的敌方造成40点伤害		1	3	45	1	100	9	6822212	[68222101]			[2]	[2]	业仇			6822211																
682511	南华老仙	你使用锦囊牌后，使全体友方获得+2/+2		1	3	24	1	100	6	6825112	[68251101, 68251102]		南华老仙【共修】|+2/+2			共修			6825111										33	2					
682521	南华老仙	你使用锦囊牌后，使全体友方获得+4/+4		1	3	24	1	100	6	6825212	[68252101, 68252102]		南华老仙【共修】|+4/+4			共修			6825211										33	2					
681211	张鲁	当先：本回合接下来3次刷新营帐免费		1	3	39	1	100	23		[68121101]			[3]	[3]	米道																			
681221	张鲁	当先：本回合接下来6次刷新营帐免费		1	3	39	1	100	23		[68122101]			[3]	[3]	米道																			
681311	貂蝉	无法攻击。		1	3	43	1	100	1		[68131101]				[14]																				
681312	貂蝉	招募结束时，对左侧友方使用一张决斗·三		1	3	3	1	100	10	6813121	[68131201]			[15]		离间																			
681321	貂蝉	无法攻击。		1	3	43	1	100	1		[68132101]				[14]																				
681322	貂蝉	招募结束时，对左侧友方使用一张决斗·五		1	3	3	1	100	10	6813221	[68132201]			[15]		离间																			
710611	魏延	使用当先武将牌后，使自身和最左侧友方获得+1/+1		1	3	23	1	100	1		[71061101, 71061102]		魏延【狂骨】|+1/+1		[3]	狂骨			7106111		10	[71061101, 71061102]		7106111					3	2					
710621	魏延	使用当先武将牌后，使自身和最左侧友方获得+2/+2		1	3	23	1	100	1		[71062101, 71062102]		魏延【狂骨】|+2/+2		[3]	狂骨			7106211		10	[71062101, 71062102]		7106212					3	2					
711111	关兴	友方攻击时受到的伤害减半		1	3	9	1	100	26		[71111101]								7111111										4	2					
711112	关兴	失去等于受伤值的攻击力		1	3	10	1	100	26		[71111201]		关兴【父魂】|失去等于受伤值的攻击力			父魂			7111121																
711121	关兴	友方攻击时受到的伤害变为1/4		1	3	9	1	100	26		[71112101]								7111211										4	2					
711122	关兴	失去等于受伤值的攻击力		1	3	10	1	100	26		[71112201]		关兴【父魂】|失去等于受伤值的攻击力			父魂			7111221																
711211	赵云	闪避		1	3	43	1	100	1		[71121101]				[23]																				
711212	赵云	冲阵：获得闪避		1	3	9	1	100	1		[71121201]		赵云【龙胆】|攻击力翻倍	[19]	[19]	龙胆			7112121										3	1					
711213	赵云	闪避后攻击力翻倍并立刻发起攻击		1	3	59	1	100	1		[71121301, 71121302]			[23]					7112131																
711221	赵云	闪避		1	3	43	1	100	1		[71122101]				[23]																				
711222	赵云	冲阵：获得闪避		1	3	9	1	100	1		[71122201]		赵云【龙胆】|攻击力变为3倍	[19]	[19]	龙胆			7112221										3	1					
711223	赵云	闪避后攻击力变为3倍并立刻发起攻击		1	3	59	1	100	1		[71122301, 71122302]			[23]					7112231																
711611	黄忠	必中		1	3	43	1	100	1		[71161101]			[24]																					
711612	黄忠	破军：获得1张随机当先武将牌		1	3	48	1	100	23		[71161201]			[4]	[4]	烈弓													4	1					
711613	黄忠	攻击造成2倍伤害		1	3	9	1	100	26		[71161301]								7116131																
711621	黄忠	必中		1	3	43	1	100	1		[71162101]			[24]																					
711622	黄忠	破军：获得2张随机当先武将牌		1	3	48	1	100	23		[71162201]			[4]	[4]	烈弓													4	1					
711623	黄忠	攻击造成3倍伤害		1	3	9	1	100	26		[71162301]								7116231																
712211	秦宓	其他友方被攻击时将目标改为自身。		1	3	43	1	100	1		[71221101]																								
712212	秦宓	受到的攻击伤害减半		1	3	43	1	100	1		[71221201]																								
712221	秦宓	其他友方被攻击时将目标改为自身。		1	3	43	1	100	1		[71222101]																								
712222	秦宓	受到的攻击伤害变为1/4		1	3	13	1	100	1		[71222201]								7122221																
720911	郭嘉	受伤时，进行判定：升级虎符消耗-1		1	3	35	1	50	23		[72091101]			[17]	[2]	遗计			7209111																
720921	郭嘉	受伤时，进行判定：升级虎符消耗-2		1	3	35	1	50	23		[72092101]			[17]	[2]	遗计			7209211																
721311	曹昂	自身和相邻友方受到攻击时，进行判定：50%几率使其获得闪避		1	3	12	1	50	1		[72131101]				[17, 23]	慷忾			7213111																
721312	曹昂	自身和相邻友方受到攻击时，进行判定：50%几率使其获得闪避		1	3	12	1	50	1		[72131201]				[17, 23]			1	7213121																
721321	曹昂1	自身和相邻友方受到攻击时，进行判定：50%几率使其获得闪避，执行2次		1	3	12	2	50	1		[72132101]				[17]	慷忾			7213211																
721322	曹昂1	自身和相邻友方受到攻击时，进行判定：50%几率使其获得闪避，执行2次		1	3	12	2	50	1		[72132201]				[17]			1	7213221																
721411	徐晃	友方判定时，自身永久获得+3/+2		1	3	47	1	100	1		[72141101, 72141102]		徐晃【截辎】|+3+2			截辎			7214111										7	2					
721421	徐晃	友方判定时，自身永久获得+6/+4		1	3	47	1	100	1		[72142101, 72142102]		徐晃【截辎】|+6/+4			截辎			7214211										7	2					
722211	程昱	敌方阵营发起的首次攻击无效		1	3	61	1	100	26		[72221101]					攻击无效			7222111										8	1					1
722212	程昱	使攻击者所有技能失效		1	3	61	1	100	26		[72221201]					沉默			7222121																1
722221	程昱	敌方阵营发起的首次攻击无效		1	3	61	1	100	26		[72222101]					攻击无效			7222211										8	1					1
722222	程昱	使攻击者所有技能失效		1	3	61	1	100	26		[72222201]					沉默			7222221																1
730911	小乔	闪避		1	3	43	1	100	1		[73091101]			[23]	[23]																				
730912	小乔	闪避时，使随机2名友方获得自身的攻击力		1	3	59	1	100	6	7309122	[73091201]		小乔【天香】|获得小乔的攻击力			天香			7309121																
730921	小乔	闪避		1	3	43	1	100	1		[73092101]			[23]	[23]																				
730922	小乔	闪避时，使随机2名友方获得自身2倍的攻击力		1	3	59	1	100	6	7309222	[73092201]		小乔【天香】|获得小乔的攻击力			天香			7309221																
731811	大乔	闪避		1	3	43	1	100	1		[73181101]			[23]	[23]																				
731812	大乔	闪避时，对其他随机敌方造成等于攻击者攻击力的伤害		1	3	59	1	100	7	7318122	[73181201]					流离			7318121																
731821	大乔	闪避		1	3	43	1	100	1		[73182101]			[23]	[23]																				
731822	大乔	闪避时，对其他随机敌方造成等于攻击者攻击力的伤害2次		1	3	59	2	100	7	7318222	[73182201]					流离			7318221																
732211	周鲂	闪避		1	3	43	1	100	1		[73221101]			[23]	[23]																				
732212	周鲂	友方闪避后，进行判定：50%几率获得闪避		1	3	59	1	50	1		[73222101]			[17]	[17]	诱敌		1	7322121																
732213	周鲂	友方闪避后使全体友方永久+6/6		1	3	59	1	100	6	7322132	[73221301, 73221302]		周鲂【诱敌】|+6/+6						7322131																
732221	周鲂	闪避		1	3	43	1	100	1		[73222101]			[23]	[23]																				
732222	周鲂	友方闪避后，进行判定：50%几率获得闪避，执行2次		1	3	59	2	50	1		[73222202]			[17]	[17]	诱敌		1	7322221																
732223	周鲂	友方闪避后使全体友方永久+6/6，执行2次		1	3	59	2	100	6	7322232	[73222301, 73222302]		周鲂【诱敌】|+6/+6						7322231																
740811	张梁	友方触发遗计时，随机造成3点伤害		1	3	16	1	100	7	7408112	[74081101]					集军			7408111																
740821	张梁	友方触发遗计时，随机造成3点伤害2次		1	3	16	2	100	7	7408212	[74082101]					集军			7408211																
741411	马元义	闪避		1	3	43	1	100	1		[74141101]			[23]	[23]	往京																			
741412	马元义	闪避时，触发随机友方的遗计效果		1	3	59	1	100	6	7414122	[74141201]								7414121																
741421	马元义	闪避		1	3	43	1	100	1		[74142101]			[23]	[23]	往京																			
741422	马元义	闪避时，触发随机友方的遗计效果2次		1	3	59	1	100	6	7414222	[74142201]								7414221																
741711	于毒	友方攻击后，先触发其遗计效果1次		0	3	10	1	100	1		[74171101]				[2, 16]	据州		1	7417111						741721										
741721	于毒	友方攻击后，先触发其遗计效果2次		0	3	10	1	100	1		[74172101]				[2, 16]	据州		1	7417211																
742211	高升	友方触发遗计效果时，使本局你的黄巾兵永久获得+3/+2		1	3	16	1	100	12	7422112	[74221101, 74221102]		高升【遗计】|+3/+2			遗计			7422111																
742221	高升	友方触发遗计效果时，使本局你的黄巾兵永久获得+6/+4		1	3	16	1	100	12	7422212	[74222101, 74222102]		高升【遗计】|+6/+4			遗计			7422211																
742011	张楚	战斗开始时，获得左侧友方的遗计		1	3	5	1	100	1		[74201101]		张楚【集众】|获得左侧友方的遗计		[2]	集众													41	1					
742021	张楚	战斗开始时，获得相邻友方的遗计		1	3	5	1	100	1		[74202101]		张楚【集众】|获得相邻友方的遗计		[2]	集众													41	1					
751411	曹节	招募开始时，你每有4枚虎符，获得1枚虎符		1	3	1	1	100	23		[75141101]					惠民													22	1					
751421	曹节	招募开始时，你每有4枚虎符，获得2枚虎符		1	3	1	1	100	23		[75142101]					惠民													22	1					
752211	董承	破军：获得御策，并永久获得击败武将一半的攻击力		1	3	48	1	100	1		[75221101, 75221103]		董承【血诏】|获得击败武将一半的攻击力	[4, 7]	[4, 7]	血诏																			
752221	董承金	破军：获得御策，并永久获得击败武将一半的属性值		1	3	48	1	100	1		[75222101, 75222102, 75222103]		董承【血诏】|获得击败武将一半的属性值	[4, 7]	[4, 7]	血诏																			
760911	董絮	马术		1	3	43	1	100	1		[76091101]																								
760912	董絮衍生技	马术：获得1点经验		1	3	9	1	100	23		[76091201]			[19]	[19]	马术			7609121																
760913	董絮	战斗开始时，使自身和相邻友方获得马术：使升级营帐消耗的虎符数-1		1	3	5	1	100	1		[76091301]		董絮【清冷】|马术：使升级营帐消耗的虎符数-1		[19]	马术					10	[76091301]		7609132											
760921	董絮	马术		1	3	43	1	100	1		[76092101]																								
760922	董絮衍生技	马术：获得2点经验		1	3	9	1	100	23		[76092201]			[19]	[19]	马术			7609221																
